SR Change,Elim,Death,Match Time,Dmg
25.00,13.00,12.00,12,11002.00
24.00,27.00,8.00,13,4284.00
-25.00,28.00,12.00,13,4834.00
25.00,23.00,0.00,12,5187.00
16.00,3.00,15.00,20,10965.00
23.00,32.00,6.00,11,4615.00
22.00,24.00,8.00,12,3295.00
20.00,35.00,10.00,13,3334.00
-18.00,34.00,3.00,12,3112.00
-31.00,19.00,5.00,17,4352.00
-31.00,6.00,2.00,10,4825.00
-18.00,17.00,5.00,12,4510.00
-28.00,7.00,7.00,7,8539.00
-22.00,11.00,13.00,10,9813.00
21.00,23.00,10.00,14,4570.00
-28.00,40.00,13.00,18,6719.00
-30.00,28.00,3.00,4,3477.00
-30.00,10.00,11.00,18,3927.00
-21.00,27.00,17.00,15,7793.00
-24.00,21.00,8.00,19,8492.00
26.00,51.00,10.00,17,4208.00
28.00,0.00,13.00,14,8730.00
25.00,21.00,8.00,11,6801.00
-24.00,23.00,7.00,11,5528.00
-22.00,31.00,10.00,18,5479.00
13.00,2.00,5.00,5,4037.00
24.00,27.00,15.00,9,5716.00
-23.00,34.00,9.00,9,11685.00
-23.00,37.00,10.00,14,6418.00
-28.00,20.00,16.00,6,4103.00
-21.00,26.00,11.00,8,5903.00
-20.00,14.00,11.00,23,2547.00
33.00,5.00,13.00,14,7437.00
29.00,29.00,4.00,16,5495.00
28.00,8.00,9.00,11,4372.00
27.00,16.00,14.00,14,3317.00
-16.00,22.00,9.00,15,10751.00
-18.00,12.00,3.00,21,7426.00
18.00,25.00,12.00,11,4377.00
-24.00,4.00,13.00,9,2699.00
-21.00,30.00,13.00,11,8939.00
-26.00,24.00,13.00,17,8683.00
29.00,38.00,9.00,11,9779.00
-20.00,21.00,16.00,14,5002.00
20.00,34.00,16.00,11,5424.00
-32.00,1.00,9.00,16,5660.00
26.00,34.00,5.00,14,7793.00
-26.00,10.00,5.00,6,7714.00
36.00,16.00,21.00,5,7181.00
21.00,12.00,11.00,5,5411.00
19.00,53.00,4.00,12,2291.00
-25.00,31.00,0.00,5,7374.00
-27.00,20.00,11.00,13,827.00
23.00,21.00,6.00,4,7591.00
-23.00,60.00,14.00,6,2535.00
-23.00,27.00,8.00,14,13039.00
-23.00,23.00,8.00,18,4229.00
24.00,20.00,7.00,15,6427.00
22.00,6.00,3.00,12,5563.00
-20.00,9.00,4.00,9,11425.00
18.00,11.00,11.00,10,6700.00
19.00,20.00,9.00,14,4395.00
33.00,26.00,7.00,8,2860.00
-25.00,20.00,7.00,12,1677.00
-23.00,14.00,14.00,19,1459.00
25.00,16.00,8.00,12,2755.00
-22.00,19.00,8.00,9,5664.00
-23.00,11.00,4.00,19,7983.00
30.00,15.00,3.00,9,3640.00
16.00,13.00,11.00,7,15879.00
28.00,10.00,7.00,10,4434.00
28.00,42.00,13.00,4,8996.00
21.00,15.00,5.00,12,9505.00
26.00,40.00,5.00,10,2184.00
-21.00,4.00,14.00,23,7706.00
-20.00,17.00,10.00,15,3984.00
18.00,14.00,2.00,5,9038.00
-20.00,10.00,12.00,10,8585.00
-19.00,1.00,16.00,11,3822.00
23.00,27.00,12.00,12,8398.00
28.00,22.00,7.00,14,7102.00
16.00,11.00,9.00,6,7718.00
25.00,12.00,10.00,10,2893.00
-22.00,21.00,3.00,15,11815.00
-21.00,8.00,16.00,14,5093.00
23.00,33.00,4.00,9,3609.00
-25.00,22.00,8.00,15,4757.00
25.00,8.00,8.00,15,6106.00
29.00,35.00,11.00,9,1895.00
16.00,15.00,11.00,14,2598.00
-29.00,14.00,6.00,16,2079.00
-20.00,20.00,10.00,14,5779.00
25.00,14.00,6.00,11,1471.00
-22.00,16.00,6.00,9,3543.00
21.00,32.00,10.00,7,13545.00
-18.00,37.00,9.00,21,9754.00
-27.00,27.00,12.00,13,5766.00
18.00,22.00,7.00,13,7181.00
28.00,17.00,8.00,4,3802.00
29.00,2.00,12.00,13,11953.00
-21.00,16.00,9.00,8,1316.00
-21.00,16.00,7.00,6,2886.00
-28.00,8.00,7.00,12,869.00
24.00,25.00,6.00,8,5590.00
23.00,17.00,13.00,13,2891.00
-15.00,29.00,11.00,19,9779.00
-28.00,11.00,4.00,16,7188.00
-25.00,9.00,7.00,13,8422.00
-19.00,6.00,5.00,15,1991.00
-30.00,33.00,7.00,16,745.00
-21.00,15.00,1.00,12,6806.00
-28.00,37.00,14.00,20,2959.00
26.00,17.00,8.00,5,3180.00
-18.00,5.00,9.00,14,6818.00
-21.00,21.00,8.00,14,8617.00
23.00,11.00,11.00,8,9811.00
-18.00,14.00,15.00,14,2036.00
-31.00,39.00,10.00,9,5572.00
16.00,30.00,11.00,12,3943.00
-17.00,34.00,11.00,6,6153.00
16.00,9.00,11.00,14,4408.00
24.00,24.00,10.00,7,7665.00
-25.00,19.00,1.00,12,7306.00
26.00,17.00,19.00,5,9330.00
18.00,9.00,6.00,21,4320.00
26.00,0.00,8.00,16,3744.00
-17.00,31.00,12.00,9,2764.00
-15.00,16.00,3.00,10,1429.00
-29.00,15.00,8.00,15,9462.00
-24.00,21.00,6.00,17,3949.00
18.00,14.00,11.00,5,8846.00
20.00,27.00,6.00,14,4130.00
32.00,12.00,6.00,11,3172.00
29.00,26.00,21.00,19,16099.00
-25.00,5.00,14.00,10,4333.00
-22.00,21.00,11.00,19,2761.00
18.00,16.00,10.00,16,4151.00
-24.00,24.00,8.00,14,6468.00
15.00,4.00,21.00,6,9315.00
28.00,17.00,3.00,20,9747.00
33.00,4.00,15.00,15,5181.00
-27.00,10.00,5.00,15,2238.00
-26.00,16.00,5.00,15,7914.00
19.00,33.00,10.00,14,6784.00
-23.00,14.00,12.00,9,7335.00
-32.00,31.00,4.00,6,3238.00
24.00,27.00,10.00,9,3273.00
-22.00,16.00,7.00,8,6213.00
24.00,14.00,17.00,16,5068.00
23.00,7.00,6.00,19,1999.00
-23.00,30.00,4.00,22,6731.00
27.00,14.00,10.00,13,7804.00
-22.00,22.00,5.00,9,2748.00
20.00,2.00,12.00,14,500.00
23.00,7.00,11.00,22,9501.00
-19.00,41.00,13.00,4,8575.00
-19.00,30.00,18.00,14,8791.00
20.00,22.00,9.00,11,2877.00
25.00,24.00,6.00,6,5018.00
-19.00,20.00,11.00,16,6205.00
-25.00,27.00,14.00,17,3978.00
27.00,5.00,16.00,5,4373.00
32.00,18.00,9.00,7,5165.00
34.00,20.00,11.00,11,7127.00
20.00,3.00,14.00,15,10054.00
23.00,7.00,10.00,16,6737.00
31.00,27.00,6.00,20,3140.00
-29.00,28.00,9.00,16,3733.00
18.00,26.00,21.00,7,5964.00
14.00,15.00,13.00,7,11332.00
40.00,33.00,6.00,16,4028.00
35.00,16.00,3.00,12,6828.00
26.00,22.00,9.00,16,4167.00
25.00,9.00,13.00,17,0.00
29.00,17.00,3.00,5,7587.00
21.00,35.00,12.00,14,9854.00
25.00,13.00,17.00,7,1604.00
21.00,9.00,6.00,13,4986.00
30.00,25.00,4.00,15,6987.00
-26.00,24.00,15.00,16,10421.00
27.00,24.00,10.00,13,6331.00
24.00,18.00,10.00,7,6836.00
31.00,20.00,6.00,17,3172.00
26.00,8.00,14.00,14,5573.00
25.00,30.00,4.00,15,1438.00
-28.00,28.00,7.00,14,8218.00
24.00,10.00,5.00,12,1217.00
19.00,25.00,6.00,11,11182.00
24.00,27.00,10.00,4,1717.00
22.00,22.00,6.00,15,2170.00
-28.00,9.00,22.00,9,2191.00
-25.00,15.00,14.00,8,9129.00
24.00,12.00,17.00,13,3263.00
-20.00,9.00,15.00,6,6383.00
33.00,7.00,6.00,11,2519.00
-18.00,26.00,17.00,10,5943.00
18.00,24.00,6.00,13,6248.00
-27.00,25.00,12.00,5,3442.00
-23.00,22.00,4.00,19,4062.00
-21.00,24.00,9.00,15,7553.00
23.00,25.00,9.00,9,1929.00
-24.00,12.00,3.00,7,2596.00
23.00,20.00,14.00,10,7128.00
19.00,18.00,8.00,10,6200.00
-20.00,24.00,22.00,14,2579.00
-26.00,11.00,11.00,12,7392.00
-24.00,13.00,9.00,14,5889.00
20.00,29.00,14.00,14,2556.00
-19.00,5.00,11.00,15,2839.00
27.00,7.00,4.00,11,13614.00
23.00,28.00,10.00,14,2339.00
-29.00,19.00,2.00,15,9342.00
15.00,15.00,7.00,13,6063.00
-22.00,30.00,14.00,13,17264.00
-17.00,21.00,10.00,9,4632.00
-28.00,24.00,5.00,5,7800.00
28.00,26.00,12.00,13,8132.00
21.00,20.00,13.00,17,5989.00
16.00,20.00,4.00,15,2182.00
-21.00,28.00,4.00,8,2555.00
-22.00,17.00,10.00,15,5326.00
23.00,15.00,15.00,11,3020.00
-27.00,6.00,6.00,12,8151.00
-22.00,22.00,20.00,15,5139.00
25.00,16.00,15.00,14,7058.00
-18.00,30.00,9.00,15,4466.00
-26.00,24.00,10.00,7,7363.00
-24.00,28.00,14.00,12,3899.00
23.00,6.00,6.00,22,6003.00
-21.00,25.00,11.00,10,6766.00
23.00,17.00,10.00,14,2376.00
22.00,53.00,17.00,17,11595.00
22.00,7.00,2.00,16,6656.00
20.00,54.00,14.00,13,12265.00
16.00,24.00,10.00,6,5231.00
-20.00,22.00,16.00,14,4867.00
20.00,14.00,8.00,6,9387.00
17.00,18.00,10.00,13,2660.00
25.00,14.00,11.00,5,5597.00
27.00,19.00,11.00,15,7233.00
-22.00,22.00,13.00,10,4982.00
19.00,12.00,3.00,10,3206.00
17.00,20.00,8.00,14,2425.00
-22.00,18.00,5.00,17,6134.00
-16.00,33.00,18.00,14,5348.00
29.00,16.00,13.00,14,5905.00
-30.00,2.00,6.00,12,4701.00
21.00,24.00,22.00,11,5272.00
-25.00,9.00,2.00,9,10510.00
22.00,18.00,4.00,9,3938.00
19.00,4.00,11.00,9,2510.00
28.00,20.00,11.00,13,3003.00
19.00,13.00,9.00,16,3132.00
-27.00,7.00,8.00,24,6320.00
17.00,28.00,9.00,6,6410.00
-33.00,25.00,13.00,13,10262.00
25.00,14.00,10.00,10,7230.00
25.00,50.00,16.00,15,10070.00
25.00,26.00,16.00,5,6037.00
-23.00,38.00,7.00,3,5668.00
-24.00,9.00,5.00,16,3504.00
-25.00,20.00,2.00,7,3969.00
-22.00,16.00,10.00,11,1412.00
18.00,16.00,7.00,9,5423.00
-26.00,21.00,12.00,11,763.00
-30.00,7.00,9.00,13,1441.00
-23.00,27.00,7.00,16,4206.00
-20.00,1.00,10.00,22,4320.00
-28.00,21.00,7.00,14,5800.00
16.00,18.00,6.00,15,6348.00
21.00,8.00,5.00,17,7371.00
-30.00,29.00,6.00,13,2735.00
27.00,9.00,13.00,10,6530.00
29.00,12.00,16.00,12,3428.00
-21.00,22.00,13.00,17,3779.00
-20.00,12.00,4.00,17,3441.00
-21.00,19.00,12.00,15,4472.00
16.00,12.00,10.00,13,4841.00
23.00,31.00,7.00,12,2491.00
-31.00,6.00,8.00,15,5381.00
16.00,16.00,10.00,12,11559.00
22.00,24.00,7.00,9,2802.00
-21.00,6.00,9.00,14,5175.00
-28.00,5.00,10.00,16,7901.00
-25.00,8.00,10.00,17,7319.00
-20.00,31.00,5.00,17,5196.00
21.00,33.00,11.00,14,2835.00
-20.00,5.00,16.00,14,5367.00
32.00,27.00,10.00,5,5892.00
17.00,30.00,12.00,10,6073.00
-25.00,22.00,10.00,17,2946.00
22.00,12.00,17.00,15,10273.00
-30.00,26.00,3.00,11,4093.00
18.00,53.00,7.00,7,123.00
-27.00,23.00,6.00,15,2623.00
26.00,34.00,1.00,22,4238.00
17.00,7.00,13.00,9,3419.00
25.00,54.00,4.00,13,3748.00
23.00,54.00,9.00,20,8385.00
22.00,34.00,16.00,15,6910.00
-19.00,25.00,14.00,8,7425.00
-23.00,19.00,16.00,7,4565.00
22.00,24.00,12.00,16,4191.00
23.00,21.00,4.00,15,5499.00
25.00,55.00,10.00,12,4735.00
-23.00,33.00,14.00,5,8753.00
20.00,12.00,5.00,15,6542.00
26.00,19.00,4.00,16,10921.00
-23.00,32.00,6.00,14,267.00
23.00,4.00,7.00,7,2764.00
25.00,28.00,9.00,10,9811.00
31.00,13.00,10.00,13,9906.00
22.00,44.00,4.00,17,2202.00
24.00,23.00,15.00,13,4577.00
-18.00,9.00,13.00,19,8087.00
25.00,12.00,8.00,19,6744.00
-30.00,9.00,5.00,12,6855.00
-16.00,30.00,3.00,11,13195.00
-30.00,42.00,7.00,6,9206.00
-24.00,21.00,10.00,14,3771.00
25.00,8.00,13.00,13,4786.00
-27.00,19.00,3.00,13,2568.00
-23.00,22.00,10.00,7,2966.00
-20.00,15.00,11.00,8,7068.00
-23.00,4.00,14.00,17,7281.00
25.00,13.00,7.00,11,9159.00
20.00,42.00,11.00,10,5400.00
28.00,25.00,14.00,12,9722.00
-23.00,11.00,4.00,8,13257.00
18.00,8.00,9.00,14,6913.00
25.00,22.00,9.00,14,5495.00
27.00,35.00,2.00,18,8987.00
-26.00,16.00,8.00,7,5211.00
17.00,24.00,9.00,10,6840.00
-21.00,10.00,10.00,22,2293.00
22.00,21.00,7.00,11,11824.00
28.00,16.00,10.00,13,5911.00
29.00,30.00,9.00,18,8353.00
24.00,28.00,11.00,15,4301.00
-24.00,14.00,3.00,10,3358.00
-24.00,28.00,15.00,22,2520.00
-27.00,6.00,4.00,10,7575.00
25.00,31.00,11.00,18,7084.00
19.00,14.00,9.00,10,3143.00
32.00,25.00,16.00,14,4953.00
-23.00,11.00,8.00,14,4148.00
21.00,27.00,13.00,12,5504.00
25.00,25.00,11.00,17,2357.00
-21.00,20.00,9.00,16,5164.00
24.00,29.00,14.00,5,7145.00
-21.00,9.00,7.00,13,7437.00
22.00,31.00,9.00,13,4977.00
-27.00,33.00,12.00,13,7525.00
-24.00,4.00,3.00,3,4495.00
16.00,9.00,7.00,7,6546.00
-19.00,42.00,14.00,16,2388.00
26.00,6.00,10.00,16,9946.00
33.00,28.00,6.00,13,5084.00
-26.00,29.00,4.00,14,7385.00
-23.00,29.00,8.00,14,4766.00
30.00,59.00,8.00,13,16718.00
-24.00,10.00,16.00,10,5606.00
23.00,32.00,10.00,7,5167.00
-23.00,33.00,5.00,11,8548.00
-24.00,9.00,11.00,10,1178.00
23.00,37.00,16.00,12,8530.00
-28.00,9.00,9.00,15,5437.00
25.00,17.00,7.00,14,7031.00
20.00,21.00,4.00,13,3849.00
27.00,7.00,9.00,17,5628.00
-20.00,27.00,9.00,14,6496.00
33.00,15.00,7.00,11,7159.00
22.00,22.00,1.00,14,2303.00
35.00,19.00,7.00,10,1943.00
16.00,14.00,10.00,15,4758.00
26.00,35.00,9.00,17,5934.00
-26.00,27.00,6.00,4,5791.00
24.00,27.00,13.00,7,3057.00
-20.00,19.00,12.00,11,5885.00
-12.00,25.00,2.00,10,6897.00
27.00,45.00,5.00,9,7853.00
-21.00,33.00,12.00,7,5862.00
32.00,28.00,6.00,15,4313.00
22.00,26.00,2.00,7,6181.00
18.00,26.00,9.00,17,5739.00
-24.00,27.00,12.00,16,4316.00
-19.00,28.00,12.00,17,5746.00
23.00,21.00,2.00,14,9694.00
26.00,10.00,5.00,13,4250.00
-19.00,10.00,4.00,15,2707.00
23.00,26.00,22.00,18,6444.00
27.00,7.00,8.00,6,7142.00
25.00,14.00,18.00,12,5260.00
-26.00,16.00,13.00,16,7545.00
21.00,5.00,6.00,15,1340.00
-19.00,20.00,2.00,11,4109.00
26.00,10.00,2.00,16,3409.00
29.00,28.00,9.00,9,4713.00
-25.00,8.00,2.00,15,7121.00
26.00,20.00,14.00,8,10618.00
20.00,38.00,12.00,11,2450.00
29.00,23.00,11.00,6,2595.00
22.00,23.00,10.00,15,3345.00
-25.00,32.00,5.00,11,7775.00
-21.00,10.00,5.00,14,3194.00
-25.00,19.00,19.00,11,4270.00
23.00,11.00,1.00,19,5611.00
-21.00,6.00,17.00,7,3364.00
22.00,22.00,14.00,14,5589.00
18.00,42.00,11.00,14,1910.00
-15.00,19.00,9.00,10,7996.00
-27.00,25.00,6.00,5,4165.00
17.00,29.00,13.00,10,4161.00
-25.00,4.00,7.00,6,939.00
-21.00,9.00,20.00,8,1648.00
-19.00,22.00,10.00,18,13212.00
-19.00,13.00,5.00,16,5488.00
23.00,45.00,10.00,10,198.00
-23.00,10.00,14.00,16,5104.00
19.00,13.00,9.00,9,3375.00
23.00,8.00,15.00,14,13773.00
-24.00,16.00,14.00,7,9694.00
21.00,12.00,2.00,16,13795.00
23.00,22.00,15.00,10,4553.00
-23.00,29.00,2.00,9,7256.00
-25.00,29.00,9.00,6,2720.00
28.00,9.00,9.00,20,2047.00
29.00,12.00,11.00,9,12304.00
25.00,9.00,15.00,12,5724.00
-30.00,31.00,7.00,9,5063.00
23.00,11.00,4.00,18,5230.00
-23.00,20.00,9.00,22,4204.00
28.00,35.00,7.00,13,7755.00
21.00,14.00,14.00,7,1676.00
-23.00,21.00,8.00,10,11581.00
-18.00,14.00,17.00,13,1353.00
-21.00,27.00,14.00,10,7704.00
27.00,28.00,6.00,13,5422.00
18.00,13.00,8.00,8,4529.00
-27.00,34.00,12.00,11,3824.00
24.00,34.00,2.00,7,4775.00
-20.00,9.00,3.00,16,3393.00
-26.00,16.00,15.00,5,9780.00
-19.00,38.00,4.00,15,3960.00
-28.00,20.00,11.00,9,3802.00
21.00,30.00,9.00,12,-93.00
-28.00,13.00,5.00,6,4797.00
30.00,16.00,6.00,10,4518.00
-22.00,8.00,23.00,15,3849.00
-22.00,50.00,16.00,15,5380.00
-27.00,23.00,7.00,15,4456.00
-28.00,14.00,11.00,13,10521.00
33.00,14.00,10.00,15,6259.00
-22.00,3.00,7.00,12,8102.00
-19.00,56.00,12.00,11,6672.00
28.00,0.00,10.00,8,3949.00
-17.00,18.00,10.00,17,5910.00
-24.00,9.00,9.00,14,9476.00
-20.00,24.00,10.00,7,9544.00
24.00,17.00,5.00,13,12113.00
-22.00,27.00,3.00,6,1694.00
-12.00,41.00,9.00,11,11709.00
22.00,7.00,13.00,12,4722.00
20.00,20.00,5.00,14,1370.00
25.00,8.00,11.00,13,4177.00
20.00,18.00,12.00,18,2273.00
24.00,62.00,11.00,13,9709.00
-20.00,19.00,6.00,16,2432.00
29.00,19.00,15.00,8,6500.00
-22.00,18.00,16.00,5,1285.00
-28.00,10.00,14.00,22,6679.00
-18.00,20.00,7.00,11,6749.00
-26.00,28.00,3.00,12,9350.00
-28.00,4.00,6.00,10,9495.00
-30.00,7.00,7.00,13,5730.00
29.00,22.00,7.00,12,3903.00
24.00,25.00,8.00,15,2725.00
19.00,7.00,5.00,12,1311.00
-23.00,22.00,11.00,15,674.00
21.00,17.00,9.00,14,6332.00
23.00,20.00,2.00,10,9584.00
31.00,14.00,3.00,9,5524.00
21.00,18.00,3.00,6,7519.00
24.00,26.00,14.00,6,2992.00
17.00,26.00,8.00,12,3862.00
-24.00,26.00,7.00,10,9227.00
27.00,28.00,3.00,6,7467.00
-21.00,22.00,7.00,15,1730.00
26.00,16.00,4.00,14,6711.00
-29.00,14.00,11.00,17,1986.00
-25.00,43.00,8.00,15,16642.00
-18.00,2.00,6.00,16,5212.00
-27.00,27.00,9.00,9,4713.00
-26.00,31.00,7.00,15,6992.00
19.00,13.00,7.00,6,2169.00
24.00,22.00,15.00,10,12688.00
-19.00,17.00,15.00,9,4154.00
-27.00,25.00,9.00,17,6383.00
32.00,26.00,2.00,6,11805.00
-28.00,2.00,6.00,14,7625.00
31.00,17.00,7.00,15,6919.00
23.00,33.00,4.00,21,4403.00
16.00,21.00,11.00,15,4247.00
-20.00,36.00,9.00,15,5476.00
28.00,20.00,7.00,15,7017.00
23.00,41.00,13.00,14,10503.00
26.00,27.00,9.00,5,3453.00
28.00,19.00,10.00,15,6412.00
35.00,25.00,12.00,19,3685.00
-20.00,30.00,8.00,15,5617.00
-22.00,23.00,8.00,14,10164.00
21.00,30.00,9.00,7,4491.00
26.00,17.00,6.00,19,2219.00
24.00,1.00,7.00,20,3498.00
-33.00,7.00,11.00,15,2849.00
-22.00,43.00,7.00,11,5189.00
-23.00,18.00,7.00,19,5025.00
21.00,25.00,6.00,12,12837.00
22.00,29.00,6.00,16,5462.00
29.00,22.00,5.00,7,9046.00
-25.00,22.00,17.00,11,7338.00
19.00,17.00,10.00,14,6977.00
22.00,6.00,9.00,11,10417.00
29.00,4.00,5.00,11,3783.00
22.00,12.00,10.00,14,7619.00
25.00,5.00,1.00,10,978.00
26.00,19.00,11.00,5,3310.00
25.00,25.00,3.00,18,6487.00
12.00,4.00,7.00,5,2718.00
-27.00,58.00,3.00,5,10761.00
24.00,7.00,5.00,10,8402.00
-31.00,27.00,6.00,12,7861.00
25.00,12.00,5.00,12,9774.00
-22.00,10.00,7.00,10,2121.00
-19.00,8.00,8.00,18,3247.00
32.00,8.00,22.00,13,7728.00
31.00,37.00,14.00,8,4566.00
-23.00,12.00,12.00,10,7627.00
-18.00,22.00,12.00,16,12158.00
18.00,30.00,16.00,13,3292.00
-33.00,15.00,17.00,11,6884.00
23.00,28.00,12.00,17,4419.00
27.00,27.00,5.00,5,9898.00
20.00,8.00,13.00,11,7416.00
-19.00,25.00,13.00,15,9847.00
28.00,14.00,10.00,13,9898.00
-32.00,28.00,9.00,12,3087.00
-20.00,3.00,10.00,15,9186.00
19.00,15.00,8.00,13,3470.00
19.00,26.00,11.00,11,5720.00
23.00,18.00,4.00,5,5315.00
-21.00,5.00,11.00,10,5603.00
-28.00,21.00,9.00,10,11467.00
19.00,1.00,11.00,8,2128.00
23.00,22.00,2.00,16,1768.00
-25.00,6.00,6.00,16,1332.00
21.00,17.00,10.00,5,4404.00
37.00,20.00,8.00,13,3213.00
-19.00,25.00,4.00,11,3121.00
-20.00,35.00,10.00,5,11535.00
23.00,4.00,7.00,16,4817.00
20.00,30.00,17.00,13,3251.00
30.00,14.00,8.00,20,2204.00
26.00,37.00,5.00,14,3777.00
-20.00,3.00,11.00,18,6886.00
-22.00,16.00,14.00,7,5668.00
36.00,12.00,11.00,12,8201.00
19.00,13.00,8.00,17,4068.00
-24.00,19.00,9.00,13,6378.00
34.00,12.00,13.00,8,9279.00
19.00,7.00,10.00,9,9366.00
-24.00,12.00,12.00,11,2730.00
26.00,16.00,4.00,7,4698.00
-23.00,22.00,5.00,17,6233.00
-24.00,11.00,10.00,15,4855.00
-19.00,32.00,8.00,11,8236.00
24.00,8.00,10.00,11,3663.00
-25.00,36.00,4.00,5,3045.00
-17.00,13.00,11.00,14,3976.00
29.00,21.00,13.00,10,8451.00
21.00,32.00,12.00,10,5341.00
-21.00,28.00,18.00,4,10946.00
25.00,24.00,6.00,17,7601.00
-28.00,14.00,21.00,8,5118.00
-27.00,28.00,6.00,15,2655.00
-19.00,55.00,11.00,12,6511.00
-29.00,22.00,12.00,9,5802.00
28.00,16.00,7.00,15,7617.00
25.00,28.00,10.00,11,16136.00
21.00,21.00,10.00,16,7671.00
31.00,14.00,12.00,12,4223.00
-21.00,21.00,1.00,15,4327.00
-20.00,8.00,7.00,9,7048.00
21.00,10.00,2.00,17,3472.00
-27.00,25.00,11.00,11,7428.00
17.00,17.00,2.00,9,2276.00
-20.00,28.00,6.00,13,365.00
19.00,8.00,7.00,15,13578.00
22.00,7.00,12.00,6,7633.00
30.00,21.00,3.00,10,4599.00
21.00,25.00,11.00,9,10166.00
-25.00,15.00,3.00,13,4139.00
-26.00,23.00,17.00,13,1912.00
30.00,26.00,14.00,4,6187.00
-21.00,28.00,17.00,15,7337.00
-24.00,27.00,8.00,13,5959.00
23.00,15.00,12.00,16,7539.00
-24.00,7.00,6.00,12,2062.00
20.00,41.00,15.00,14,2895.00
31.00,25.00,16.00,8,2685.00
-21.00,2.00,12.00,9,3691.00
18.00,36.00,12.00,10,7625.00
29.00,26.00,12.00,13,3830.00
20.00,21.00,12.00,12,3123.00
-27.00,25.00,7.00,13,3237.00
24.00,37.00,7.00,16,3414.00
23.00,10.00,9.00,13,2167.00
-27.00,10.00,11.00,14,2505.00
22.00,22.00,11.00,11,5670.00
-25.00,22.00,8.00,10,4028.00
23.00,13.00,9.00,11,4493.00
-19.00,30.00,11.00,14,1277.00
16.00,7.00,3.00,9,5682.00
28.00,8.00,8.00,5,2667.00
-26.00,31.00,5.00,15,2833.00
-19.00,15.00,7.00,11,1823.00
-21.00,16.00,6.00,14,1996.00
22.00,6.00,7.00,4,2920.00
-18.00,7.00,8.00,6,4819.00
-29.00,25.00,2.00,6,7945.00
-25.00,23.00,4.00,7,6682.00
23.00,7.00,12.00,10,2187.00
19.00,26.00,9.00,11,5181.00
-28.00,14.00,9.00,11,10812.00
15.00,60.00,15.00,9,7282.00
-28.00,18.00,9.00,6,5719.00
31.00,25.00,2.00,11,1017.00
-22.00,18.00,9.00,15,3231.00
-25.00,18.00,9.00,12,7967.00
25.00,29.00,7.00,14,12370.00
-24.00,27.00,11.00,8,4257.00
-24.00,16.00,14.00,15,172.00
30.00,31.00,2.00,15,4057.00
33.00,20.00,3.00,13,5456.00
-24.00,25.00,8.00,11,7586.00
21.00,24.00,10.00,13,6937.00
-26.00,33.00,10.00,7,6972.00
-26.00,11.00,8.00,13,5236.00
-24.00,19.00,10.00,13,9646.00
20.00,18.00,3.00,14,3076.00
-23.00,33.00,10.00,15,5771.00
-30.00,22.00,8.00,11,5930.00
-21.00,31.00,22.00,10,2656.00
-23.00,28.00,11.00,6,3507.00
21.00,33.00,12.00,18,6400.00
25.00,27.00,10.00,14,7612.00
22.00,28.00,5.00,11,12209.00
20.00,40.00,10.00,12,6012.00
-19.00,16.00,10.00,18,5241.00
-20.00,8.00,5.00,9,4804.00
-23.00,8.00,10.00,20,7313.00
20.00,4.00,1.00,18,2315.00
19.00,51.00,7.00,12,1831.00
-19.00,17.00,12.00,15,7105.00
20.00,23.00,14.00,11,3403.00
-19.00,8.00,17.00,21,7051.00
-25.00,24.00,9.00,16,1686.00
-29.00,20.00,15.00,19,10035.00
-34.00,18.00,11.00,7,9928.00
-24.00,4.00,6.00,8,3408.00
22.00,15.00,9.00,5,4587.00
-16.00,9.00,15.00,7,1808.00
32.00,21.00,14.00,11,6305.00
-24.00,7.00,2.00,12,2211.00
23.00,32.00,10.00,12,790.00
15.00,14.00,2.00,11,5722.00
28.00,3.00,11.00,14,2209.00
23.00,23.00,6.00,16,12242.00
-21.00,12.00,11.00,16,9866.00
26.00,8.00,11.00,14,7389.00
26.00,24.00,7.00,8,3973.00
14.00,11.00,11.00,15,3997.00
-22.00,41.00,15.00,17,8522.00
29.00,18.00,4.00,17,13726.00
22.00,9.00,11.00,10,13547.00
-30.00,20.00,9.00,14,6039.00
-22.00,2.00,23.00,20,3396.00
-20.00,20.00,9.00,7,3964.00
29.00,8.00,5.00,15,4062.00
-28.00,16.00,8.00,6,7464.00
29.00,21.00,7.00,8,6803.00
-24.00,24.00,5.00,12,5118.00
27.00,31.00,9.00,14,3967.00
25.00,32.00,3.00,11,3853.00
-21.00,8.00,10.00,13,2897.00
34.00,24.00,5.00,15,11405.00
-17.00,21.00,11.00,9,3009.00
-15.00,18.00,5.00,13,6583.00
26.00,16.00,13.00,10,8747.00
20.00,13.00,20.00,10,6663.00
-28.00,16.00,10.00,13,12615.00
33.00,35.00,14.00,14,1776.00
23.00,5.00,3.00,10,594.00
16.00,25.00,6.00,13,7794.00
16.00,24.00,7.00,13,7691.00
24.00,19.00,6.00,11,5377.00
20.00,27.00,11.00,7,4678.00
-13.00,8.00,6.00,16,9626.00
18.00,13.00,4.00,12,1711.00
20.00,14.00,8.00,12,10031.00
-29.00,8.00,9.00,15,2376.00
-21.00,16.00,10.00,10,1251.00
17.00,8.00,7.00,7,5600.00
-21.00,18.00,11.00,6,8857.00
16.00,18.00,9.00,13,5759.00
-18.00,26.00,8.00,19,2034.00
28.00,14.00,5.00,9,10302.00
-25.00,14.00,12.00,17,6053.00
